time		accX		s_accX		accX_var	accY		s_accY		accY_var	accZ			   		s_accZ		accZ_var	pitch		s_pitch		pitch_var	roll		s_roll		roll_var	yaw			s_yaw		yaw_var
3.800000	0.016647	0.016217	0.000000	-0.000290	0.004779	0.000000	-0.985947	-0.987158	0.000000	-0.001650	0.001363	0.000000	-0.012733	-0.000571	0.000000	-0.004763	0.000900	0.000000
3.850000	0.013870	0.015433	0.000000	0.005539	0.004565	0.000000	-0.987030	-0.987762	0.000000	0.001909	0.005055	0.000000	-0.000874	-0.002020	0.000000	-0.001207	-0.000258	0.000000
3.900000	0.015915	0.015421	0.000000	0.007507	0.004373	0.000000	-0.987976	-0.987372	0.000000	0.013812	0.004550	0.000000	0.015899	-0.001565	0.000000	0.009423	0.000422	0.000000
3.950000	0.013931	0.014697	0.000000	0.004486	0.005313	0.000000	-0.991882	-0.989536	0.000000	0.008009	0.004544	0.000000	-0.003245	0.000552	0.000000	-0.001195	0.000657	0.000000
4.000000	0.016739	0.014899	0.000000	0.004623	0.004916	0.000000	-0.984024	-0.990301	0.000000	0.000669	0.004301	0.000000	-0.006873	0.000540	0.000000	-0.000147	0.000648	0.000000
4.050000	0.013031	0.014297	0.000000	0.004410	0.004706	0.000000	-0.996765	-0.990509	0.000000	-0.001681	0.001669	0.000000	-0.002148	-0.002342	0.000000	-0.003588	-0.000791	0.000000
4.100000	0.014877	0.013705	0.000000	0.003555	0.004504	0.000000	-0.990860	-0.990713	0.000000	0.000695	-0.000033	0.000000	-0.000934	-0.002827	0.000000	-0.001250	-0.000583	0.000000
4.150000	0.012909	0.013727	0.000000	0.006454	0.004297	0.000000	-0.989014	-0.991879	0.000000	0.000653	-0.001699	0.000000	0.001490	-0.003076	0.000000	0.002228	-0.001754	0.000000
4.200000	0.010971	0.013684	0.000000	0.003479	0.003925	0.000000	-0.992905	-0.990323	0.000000	-0.000500	-0.002691	0.000000	-0.005673	-0.002583	0.000000	-0.000157	-0.000372	0.000000
4.250000	0.016846	0.013287	0.000000	0.003586	0.004312	0.000000	-0.989853	-0.989951	0.000000	-0.007660	-0.002215	0.000000	-0.008116	-0.001614	0.000000	-0.006004	0.000791	0.000000
